IMU-Ang-pitch,IMU-Ang-roll,IMU-Ang-yaw,IMU-Lin-x,IMU-Lin-y,IMU-Lin-z
-0.001339185400865972,0.0035722015891224146,-0.0011683693155646324,-0.014184193685650826,0.00750696612522006,-9.755171775817871
0.0033578164875507355,0.002899486105889082,-3.09372553601861e-05,-0.04693048074841499,-0.006599645130336285,-9.75385570526123
5.208996299188584e-05,-4.8240937758237123e-05,-0.0022794073447585106,0.04937160760164261,-0.02495506778359413,-9.827583312988281
0.0005722626810893416,-0.0008837943896651268,-0.00036614987766370177,-0.022512976080179214,0.028152545914053917,-9.750909805297852
-0.00013039770419709384,0.0011387235717847943,0.0019746245816349983,-0.06437057256698608,0.0016935532912611961,-9.859354019165039
0.0012448638444766402,-0.00039973121602088213,-0.003689002711325884,0.019285816699266434,-0.0147513747215271,-9.822735786437988
1.4842621567368042e-05,-0.00010933226440101862,0.00024104039766825736,0.0008470844477415085,0.0044544655829668045,-9.80638599395752
0.00011244232155149803,-0.0002879370003938675,-0.001820209203287959,-0.020181525498628616,0.008219853043556213,-9.811385154724121
0.00023903397959657013,-9.857192344497889e-05,0.0004689256311394274,0.027740292251110077,-0.005131478421390057,-9.807389259338379
-0.001027145073749125,-0.0004323447647038847,-0.0006505661876872182,0.024903904646635056,0.057900749146938324,-9.802214622497559
0.00014207061030901968,0.00022682637791149318,0.0013559727231040597,-0.015600974671542645,0.007740571163594723,-9.806390762329102
9.019790741149336e-05,0.00034364653402008116,-0.00023064235574565828,-0.013676674105226994,0.004380994476377964,-9.813203811645508
-2.1774299966637045e-05,0.00041221221908926964,0.001278781215660274,0.008244780823588371,0.004272669553756714,-9.811849594116211
0.000785222218837589,-0.0004095413605682552,0.0005447870353236794,0.032498933374881744,0.024041298776865005,-9.824694633483887
-0.001674337894655764,-0.0003633458982221782,0.0011585826287046075,0.003456661943346262,-0.002958093537017703,-9.755035400390625
-0.0004949811846017838,0.0005346702528186142,0.00011450807505752891,-0.010949193499982357,-0.00971982628107071,-9.82576847076416
-0.016344456002116203,0.08226244896650314,0.025623980909585953,0.013575487770140171,-0.01436494942754507,-9.80906867980957
-0.012902239337563515,-0.04660830274224281,0.0014102593995630741,0.017821993678808212,0.00844120979309082,-9.79361629486084
-0.003879874711856246,0.09410014748573303,0.008855178020894527,0.0019506856333464384,-0.025312328711152077,-9.831999778747559
0.0122840516269207,0.03464999049901962,0.03853824734687805,-0.02415195107460022,0.03095332719385624,-9.797338485717773
-0.02482748031616211,-0.05644288659095764,-0.005986356642097235,0.002803748706355691,-0.025372520089149475,-9.817814826965332
7.507962436648086e-06,-0.00023638561833649874,-0.0014635131228715181,0.031093334779143333,-0.07075691968202591,-9.82701301574707
-3.9982787711778656e-05,0.0012304030824452639,-0.0007493115845136344,-0.09727726131677628,0.004615020006895065,-9.802480697631836
2.6625915779732168e-05,-0.00012153161515016109,-0.0008184954058378935,-0.020555619150400162,0.009405093267560005,-9.803569793701172
-0.00011796163744293153,0.0006146254600025713,0.0018182545900344849,0.0004892947617918253,-0.02042441815137863,-9.810725212097168
0.00023332399723585695,-0.0009523030021227896,-0.00032296348945237696,0.000976131297647953,-0.014321893453598022,-9.794534683227539
-0.022961623966693878,0.05659150704741478,0.023925209417939186,-0.05177511274814606,0.004258419387042522,-9.837133407592773
-0.023007603362202644,0.018969520926475525,-0.014684593304991722,-0.043536242097616196,-0.007292760070413351,-9.786391258239746
-0.010024147108197212,-0.0639628991484642,0.02551763691008091,0.01783144101500511,0.07292111217975616,-9.827775955200195
0.025897450745105743,0.010907775722444057,-0.027900896966457367,0.02847859263420105,0.019988562911748886,-9.812237739562988
0.015418068505823612,0.015274296514689922,-0.015419268980622292,-0.0014005911070853472,0.0024653449654579163,-9.82082748413086
-0.00030497004627250135,-0.00043529842514544725,-0.002148489700630307,0.006209895480424166,-0.007906332612037659,-9.833621978759766
-0.0022603331599384546,-0.0002592970267869532,0.00018527425709180534,0.028583616018295288,0.03911437839269638,-9.821820259094238
-0.0007027194369584322,-0.0022525559179484844,0.0017966064624488354,0.0036160920280963182,0.011745680123567581,-9.791120529174805
0.0016622930997982621,0.0003803159634117037,0.0030409484170377254,0.023878980427980423,0.027526266872882843,-9.797024726867676
-0.015450621023774147,0.05830495432019234,-0.005591869354248047,-0.041368141770362854,0.002438671886920929,-9.773573875427246
0.002235048683360219,-0.015408572740852833,0.018527071923017502,-0.05232122167944908,-0.0053069693967700005,-9.818788528442383
0.009915739297866821,-0.03883044421672821,0.02198893018066883,-0.0080739576369524,0.015349471010267735,-9.825255393981934
-0.03245290368795395,0.02324703335762024,0.044395171105861664,0.019773224368691444,-0.045445721596479416,-9.822978973388672
-0.0012908311327919364,0.04510285705327988,-0.027118416503071785,0.028988102450966835,0.04099719226360321,-9.833548545837402
-0.0012152985436841846,-7.694042869843543e-05,0.0015965901548042893,0.03472845256328583,-0.014988301321864128,-9.865405082702637
